first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Texas,State Roofing Company,Texas State Roofing Company,info@texasstateroofing.com,(361) 884-7663,http://www.texasstateroofing.com/,"901 S Staples St, Corpus Christi, TX 78404",Corpus Christi,4.7,150,Roofing contractor,risky,catch_all,ChIJe3Q_s1deaIYR4KTbcDsVKu0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Plaza at Edgemere,The Plaza at Edgemere,info@edgemerelife.com,(214) 615-7045,https://edgemerelife.com/health-services/,"8502 Edgemere Rd, Dallas, TX 75225",Dallas,4.3,150,Assisted living facility,risky,catch_all,ChIJD-2tskyeToYRsry6ZdYWcts,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Knighton,"& Stone, PLLC","Knighton & Stone, PLLC",info@knightonstone.com,(281) 681-3004,http://www.knightonstone.com/,"2202 Timberloch Pl, Spring, TX 77380",Spring,4.9,149,Attorney,risky,catch_all,ChIJDdcSBL82R4YRuELEAkDlYoQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
MC,Towing Inc,MC Towing Inc,apartmenttowing@aol.com,(713) 222-2277,http://apartmenttowing.com/,"10326 W Montgomery Rd, Houston, TX 77088",Houston,2.1,149,Towing service,risky,unknown,ChIJTX-cp-vIQIYRIQLkcVfcqgs,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
S,& J Automotive,S & J Automotive,sjauto@yahoo.com,(903) 566-1027,http://sandjautomotive.com/home,"3055 E 5th St, Tyler, TX 75701",Tyler,4.6,149,Auto repair shop,risky,unknown,ChIJd0TaRdfNSYYRmDgCHG77daw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Spraggins,Auto Repair,Spraggins Auto Repair,spraggins10@sbcglobal.net,(903) 297-1401,http://spragginsautorepairtx.com/,"1108 W Marshall Ave, Longview, TX 75604",Longview,4.5,149,Auto repair shop,risky,catch_all,ChIJ5fMUlXM5NoYRELkJjzW-AbI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Montenegro,Salón & Spa,Montenegro Salón & Spa,anabelmonteblack@yahoo.com,(915) 873-3359,http://www.montenegrosalonspa.com/,"3233 N Mesa St #101, El Paso, TX 79902",El Paso,4.8,148,Beauty salon,risky,unknown,ChIJcX6ebudX54YRSZOK34dpzs0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Local A/C Guy,The Local A/C Guy,info@thelocalacguy.com,(409) 750-3011,https://thelocalacguy.com/,,,4.9,148,HVAC contractor,risky,catch_all,ChIJHSxGTnF-P4YRA0oaatU1WoY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Espinosa,"Law Firm, PLLC","Espinosa Law Firm, PLLC",info@espinosalawfirm.com,(956) 686-6490,http://www.espinosalawfirm.com/,"4300 N McColl Rd, McAllen, TX 78504",McAllen,4.8,147,Family law attorney,risky,unknown,ChIJWRt4fSShZYYRlv7ZMYkZ7aM,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Grace,Movers,Grace Movers,info@gracemovers.com,(817) 924-1347,http://www.gracemovers.com/,"3909 E 1st St, Fort Worth, TX 76111",Fort Worth,5,147,Moving and storage service,risky,catch_all,ChIJyQYEefxxToYRKkYzLTYfK4k,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Plants,N' Petals,Plants N' Petals,flowers@plantsnpetals.net,(713) 840-9191,https://pnpflowers.com/,"1 N Sampson St, Houston, TX 77003",Houston,4.3,147,Florist,risky,catch_all,ChIJXcCpahnBQIYRZzmV_kye6XE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Laura,"Philipps, DMD","Laura Philipps, DMD",info@lauraphilippsdmd.com,(432) 570-4433,https://www.lauraphilippsdmd.com/,"2300 W Michigan Ave, Midland, TX 79701",Midland,5,146,Dentist,risky,catch_all,ChIJRRpkgbzY-4YRQ5utdmuB0jw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Lumens,Electric LLC,Lumens Electric LLC,service@lumenselectric.com,(713) 649-7800,http://lumenselectric.com/,"3500 S Richey St Ste. 310, Houston, TX 77017",Houston,4.8,146,Electrician,risky,catch_all,ChIJJbWuEgCXQIYRZztWbiPOlto,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
San,Antonio Ashiatsu Massage,San Antonio Ashiatsu Massage,info@sanantonioashiatsumassage.com,(210) 701-0154,http://www.sanantonioashiatsumassage.com/,"118 Broadway #321, San Antonio, TX 78205",San Antonio,5,146,Massage therapist,risky,catch_all,ChIJodb1gaqlPI4RanjEpT7JN2E,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Bluebonnet Grille,The Bluebonnet Grille,info@golfquailvalley.com,(281) 403-5920,https://www.golfquailvalley.com/grille-about/,"2880 La Quinta Dr, Missouri City, TX 77459",Missouri City,4.5,146,American restaurant,risky,catch_all,ChIJl9uXnk3vQIYRHgmUye9p5Ts,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Bridge and Barrel Wine Bar and Bistro,The Bridge and Barrel Wine Bar and Bistro,info@thebridgeandbarrel.com,(281) 462-4160,https://thebridgeandbarrel.com/,"5621 S Main St, Crosby, TX 77532",Crosby,4.9,146,Restaurant,risky,catch_all,ChIJ34orTT-pQIYRYxVxJYnzYyI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Ground Up,The Ground Up,info@thegroundup.com,(281) 970-0003,https://thegroundup.com/,"9945 Windfern Rd, Houston, TX 77064",Houston,4.3,146,Landscaping supply store,risky,unknown,ChIJXZcMhjfOQIYRXTHL_aUeND8,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
At-Ease,Plumbing Plano,At-Ease Plumbing Plano,info@ateaseplumbing.com,(972) 612-2170,https://ateaseplumbing.com/?utm_source=organic&utm_medium=gbp_listing,"6901 K Ave #106, Plano, TX 75074",Plano,4.7,145,Plumber,risky,unknown,ChIJl2Tlc68ZTIYRSlw82gThacM,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
BIONIC,Water Damage Restoration of Houston,BIONIC Water Damage Restoration of Houston,alert@bionic24365.com,(713) 609-1569,https://bionic24365.com/,"14300 Northwest Fwy, Houston, TX 77040",Houston,5,145,Water damage restoration service,risky,catch_all,ChIJDy5x1I7PQIYRe-CvUTGxj3g,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Excellence,A/C & Heating,Excellence A/C & Heating,info@excellenceairhvac.com,(713) 882-9200,http://www.excellenceairhvac.com/,,,5,145,HVAC contractor,risky,catch_all,ChIJ3erY4qflQIYRKI3KstSy-zU,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Reign,Roofing - Sugar Land,Reign Roofing - Sugar Land,support@reignroof.com,(281) 301-5477,https://reignroof.com/?utm_campaign=gmb,"19901 Southwest Fwy, Sugar Land, TX 77479",Sugar Land,5,145,Roofing contractor,risky,catch_all,ChIJPcNP2TUfQYYR5kzXcxMZ7Tk,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
Sackett,Auto Repair,Sackett Auto Repair,sackettauto@aol.com,(713) 522-2425,https://www.sackettautorepair.com/,"3730 Leeland St, Houston, TX 77003",Houston,4.7,145,Auto repair shop,risky,unknown,ChIJ-Q8BOxS_QIYRbWfJAY5Okzk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
SolRa,Tech,SolRa Tech,info@solratech.us,(346) 562-1286,http://www.solratech.us/,"555 W 19th St suite 326, Houston, TX 77008",Houston,5,145,Roofing contractor,risky,catch_all,ChIJW3M-RtlKcKwRlLqNTeS1gus,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Sweetland,Cakery - Custom Cakes for All Occasions,Sweetland Cakery - Custom Cakes for All Occasions,info@sweetlandcakery.com,(281) 609-4050,https://sweetlandcakery.com/,"6317 N Eldridge Pkwy Suite 107, Houston, TX 77041",Houston,4.8,145,Cake shop,risky,catch_all,ChIJh03sBgXRQIYRhByktkRHsSQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Total,Roofing Systems LLC,Total Roofing Systems LLC,info@totalroofingsystems.com,,https://www.totalroofingsystems.com/,"6013 Reef Point Ln, Fort Worth, TX 76135",Fort Worth,5,145,Roofing contractor,risky,catch_all,ChIJARQzB0l1ToYRv2K6wzzBxDc,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
KeyMe,Locksmiths,KeyMe Locksmiths,support@key.me,(817) 477-6662,https://key.me/kiosks/texas/fort-worth/fort-worth/copy-keys-fort-worth-tx,"2500 Forest Park Blvd, Fort Worth, TX 76110",Fort Worth,4.7,144,Key duplication service,risky,catch_all,ChIJgSQz7SdyToYRTztLNhNwqpE,5,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
Martin,Auto Detailing,Martin Auto Detailing,info@martinautodetailing.com,(972) 895-9432,https://www.martinautodetailing.com/?utm_campaign=gmb,"6115 Owens St Unit 306, Dallas, TX 75235",Dallas,5,144,Car wash,risky,catch_all,ChIJs0a-gHCfToYRiuW2QR6cAvI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Pilix,Plumbing,Pilix Plumbing,info@pilixplumbing.com,(713) 572-5668,http://www.pilixplumbing.com/,"351 Red Ripple Rd, Houston, TX 77091",Houston,4.9,144,Plumber,risky,catch_all,ChIJG7xPFnDHQIYRh-3bdgy7Ie4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Sure,Shot Pest Management,Sure Shot Pest Management,info@sureshotpest.net,(325) 514-0288,https://sureshotpest.net/,,,4.8,144,Pest control service,risky,catch_all,ChIJXXy24iiZToYRGvSfWlRyen0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Vista,"Physical Therapy - Dallas, Central","Vista Physical Therapy - Dallas, Central",media@prnpt.com,(469) 706-3760,https://www.prnpt.com/locations/394/vista-physical-therapy-dallas-central/dallas/location-details#appointment?utm_source=google&utm_medium=local&utm_campaign=GMB,"12228 N Central Expy Ste 300, Dallas, TX 75243",Dallas,5,144,Physical therapy clinic,risky,catch_all,ChIJVbgKScchTIYRDQYPDi7sRA0,3,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
Houston,Dog Ranch,Houston Dog Ranch,%20info@houstondogranch.com,(713) 465-2275,http://www.houstondogranch.com/?utm_campaign=gmb,"9602 Dalecrest Dr, Houston, TX 77080",Houston,4.4,143,Dog trainer,risky,catch_all,ChIJH3DdR_DEQIYRStMt74678Bw,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Kriti,Kitchen,Kriti Kitchen,info@kritikitchen.com,(346) 320-3944,https://www.kritikitchen.com/,"4010 Bissonnet St, Houston, TX 77005",Houston,4.8,143,Greek restaurant,risky,catch_all,ChIJw287c0rBQIYRGnmMgAYnros,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Mike's,Downtown Garage,Mike's Downtown Garage,shop@mikesdowntowngarage.com,(210) 223-6500,http://www.mikesdowntowngarage.com/,"331 S Flores St, San Antonio, TX 78204",San Antonio,4.5,143,Auto repair shop,risky,unknown,ChIJh8vIEbJYXIYRSv7KPrejQAI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Spa,At Cibolo Canyon,Spa At Cibolo Canyon,spa.cibolo@yahoo.com,(210) 481-3033,https://www.thespaatcibolocanyon.com/,"22800 Bulverde Rd, San Antonio, TX 78261",San Antonio,4.6,143,Spa,risky,unknown,ChIJKQ_LlRyJXIYR91t0Sg_H6sg,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Walton's,Mufflers Brakes & Total Car Care,Walton's Mufflers Brakes & Total Car Care,waltonmuffler@yahoo.com,(972) 938-9922,http://www.waltonsauto.com/,"1530 US-287 BYP, Waxahachie, TX 75165",Waxahachie,4.1,143,Auto repair shop,risky,unknown,ChIJkVo2rb7uToYRLfaRYoIBdmk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Wilder,Electric,Wilder Electric,info@wilderelectric.com,(682) 292-8897,https://www.wilderelectric.com/,,,4.8,143,Electrician,risky,catch_all,ChIJVfb6HOzjUYYRgOi_M4IW-Wc,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Grass,"King, Inc.","Grass King, Inc.",admin@grassking.com,(817) 741-3661,http://www.grassking.com/,"4730 Ray White Rd, Fort Worth, TX 76244",Fort Worth,4.4,142,Lawn care service,risky,catch_all,ChIJWR8sEsbZTYYRI5uTAIdA6Ng,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Image360,San Antonio Central,Image360 San Antonio Central,info@image360nwhouston.com,(210) 892-0203,https://image360.com/san-antonio-tx-central/?utm_source=gbp&utm_medium=organic&utm_campaign=lg,"1230 Basse Rd, San Antonio, TX 78212",San Antonio,4.8,142,Sign shop,risky,unknown,ChIJkU5VTVRfXIYRv12qPlOH23E,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
Monarch,Trophy & Awards,Monarch Trophy & Awards,sales@monarchtrophy.com,(713) 464-1122,https://www.monarchtrophy.com/,"8840 North Sam Houston Pkwy W, Houston, TX 77064",Houston,4.5,142,Trophy shop,risky,catch_all,ChIJPVophCLOQIYR9x6hO9lhV_s,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Waveform,Austin - Photography Studio Rental and Band Rehearsal Studios,Waveform Austin - Photography Studio Rental and Band Rehearsal Studios,info@waveformaustin.com,(512) 222-7961,http://www.waveformaustin.com/,"8204 N Lamar Blvd suite a-1, Austin, TX 78753",Austin,4.8,142,Photography studio,risky,unknown,ChIJ96y_qM3LRIYR6YHOh0OdnYE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Break,Free Hip-Hop School: SE Houston,Break Free Hip-Hop School: SE Houston,jeremy@breakfreeworldwide.com,(832) 649-8096,https://breakfreeworldwide.com/,"9191 Winkler Dr suite f, Houston, TX 77017",Houston,5,141,Dance school,risky,catch_all,ChIJqdArg8SXQIYRgb2tvHWlNgQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Compu-Cel,,Compu-Cel,info@compu-cel.com,(915) 590-6000,https://compu-cel.com/,"11457 Pellicano Dr Unit 1, El Paso, TX 79936",El Paso,4.6,141,Computer repair service,risky,catch_all,ChIJY3Uc2MRa54YRcyOjb35Wv9A,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Pete,the Plumbing Pro,Pete the Plumbing Pro,info@peteplumbingdallas.com,(214) 751-8743,https://peteplumbingdallas.com/,"4653 Leston St Suite 3959, Dallas, TX 75247",Dallas,4.8,141,Plumber,risky,catch_all,ChIJSe7A16OdToYRknSTi7RRNwE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Bayou,City Shirts,Bayou City Shirts,hello@bayoucityshirts.com,(832) 327-3200,https://bayoucityshirts.com/?utm_source=google&utm_medium=GMB&utm_campaign=KP,"6451 Rupley Cir, Houston, TX 77087",Houston,4.6,140,Screen printer,risky,catch_all,ChIJx4P0szrcQIYR8qaT9l4B5XU,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Casa,Morgana Gelatos,Casa Morgana Gelatos,hello@casamorganagelatos.com,(956) 329-4747,https://casamorganagelatos.com/,"3107 TPC Pkwy #103, San Antonio, TX 78259",San Antonio,4.8,140,Ice cream shop,risky,catch_all,ChIJWVagKiOJXIYReABtZRkriNs,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Integrity,Auto Repair,Integrity Auto Repair,info@integrityautorgv.com,(956) 627-2312,https://www.integrityautorgv.com/,"1005 US-83 BUS, McAllen, TX 78501",McAllen,4.9,140,Auto repair shop,risky,catch_all,ChIJKT3VFUyhZYYRehM5hL74zIs,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Master,Auto Body & Upholstery,Master Auto Body & Upholstery,masterautobody1@att.net,(713) 785-6533,https://masterautobodyshop.com/,"7750 Harwin Dr., Houston, TX 77036",Houston,4.8,140,Auto body shop,risky,catch_all,ChIJGZXQnv_CQIYRQitMOFz-CSQ,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,"Personnel Store, Inc.","The Personnel Store, Inc.",helpdesk@thepersonnelstore.com,(512) 236-1400,http://www.thepersonnelstore.com/,"720 Brazos St B101, Austin, TX 78701",Austin,4.4,140,Employment agency,risky,catch_all,ChIJ96B2eqe1RIYROfUfKUi4qcE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Rolling Diamond Mobile Detailing,The Rolling Diamond Mobile Detailing,info@therollingdiamond.com,,https://therollingdiamond.com/?utm_source=GMB&utm_medium=Organic&utm_content=Listing&utm_campaign=GMB1,"4318 Gus Thomasson Rd, Mesquite, TX 75150",Mesquite,4.9,140,Car detailing service,risky,catch_all,ChIJadMIxFOnToYR7U33eUtxeOg,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
5,Elements Studio Jiu-Jitsu & Fitness,5 Elements Studio Jiu-Jitsu & Fitness,contact@5elementsstudio.com,(214) 940-3445,https://5elementsstudio.com/,"2613 N Carroll Ave, Dallas, TX 75204",Dallas,5,139,Martial arts school,risky,catch_all,ChIJv0XXFWifToYRtiaHyimDxUE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
A,Paw Above Veterinary Hospital,A Paw Above Veterinary Hospital,info@apavhllc.com,(281) 957-0257,http://www.apavhllc.com/,"19431 Morris Ave #120, Manvel, TX 77578",Manvel,4.8,139,Veterinarian,risky,catch_all,ChIJJ6_V83-NQIYRF8GYNkFNANk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
New,Faith Church,New Faith Church,info@newfaithchurch.org,(713) 434-4000,https://www.newfaithchurch.org/,"4315 W Fuqua St, Houston, TX 77045",Houston,4.8,139,Place of worship,risky,catch_all,ChIJc4-L8aPrQIYRC1QpdOGnKjM,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
St.,Hope Healthcare - Dickinson/Texas City,St. Hope Healthcare - Dickinson/Texas City,info@offeringhope.org,(713) 955-4821,https://offeringhope.org/,"3750 Medical Park Dr Suite 150, Dickinson, TX 77539",Dickinson,4.5,139,Dental clinic,risky,catch_all,ChIJbwXlcsh-P4YR_y9RKgLf3QY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
The,Biedenharn Team Keller Williams Fort Worth,The Biedenharn Team Keller Williams Fort Worth,james@getsoldtexas.com,(817) 870-8860,https://www.getsoldtexas.com/,"4880 Boat Club Rd, Fort Worth, TX 76135",Fort Worth,4.9,139,Real estate agency,risky,catch_all,ChIJn5Jg0jx1ToYRhV3rM7Ldz4k,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
colette,Houston,colette Houston,austingm@coletteclubs.com,+1 281-781-7221,http://www.coletteclubs.com/,"1319 Cypress Creek Pkwy #190, Houston, TX 77090, United States",Houston,4,139,Nightclub,risky,catch_all,ChIJB00aSRDLQIYR_dQpTzGP2DY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Air,Integrity HVAC,Air Integrity HVAC,info@hvacservice.net,(281) 786-0210,https://hvacservice.net/,"902 Center St, Deer Park, TX 77536",Deer Park,4.8,138,HVAC contractor,risky,catch_all,ChIJ5XuN_6-ZQIYROYcMphxFeXY,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
B+D,Plumbing Services LLC,B+D Plumbing Services LLC,info@bdplumbingservices.com,(214) 334-7307,https://bdplumbingservices.com/,,,5,138,Plumber,risky,catch_all,ChIJY0fK1IUTTIYRvkkvneaHEIk,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Bierlein,Trombley Electric (BTE-BC),Bierlein Trombley Electric (BTE-BC),info@bteelectric.com,(989) 778-2500,http://bteelectric.com/,"378 N Tuscola Rd, Bay City, MI 48708",,4.9,138,Electrician,risky,catch_all,ChIJr8gIoWDhI4gRxcNX6_j4KqI,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Binswanger,Glass,Binswanger Glass,residentialquotes@binswangerglass.com,(713) 782-2424,https://www.binswangerglass.com/branch/houston-tx-3330-chimney-rock-rd/,"3330 Chimney Rock Rd, Houston, TX 77056",Houston,4.5,138,Glass & mirror shop,risky,catch_all,ChIJ7wHC6n3BQIYRp1ddGYgtaSU,2,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20,shared-email-review"
C&G,Tax Service,C&G Tax Service,info@cgtax.com,(281) 370-1120,http://cgtax.com/,"12119 Heatherwick Dr, Cypress, TX 77429",Cypress,4.9,138,Tax preparation service,risky,catch_all,ChIJ_zrFUgDTQIYRm0TYRPy-tB4,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Fort,Worth Rescue and Restore Plumbing LLC,Fort Worth Rescue and Restore Plumbing LLC,1plumber@rescuefortworth.com,(817) 691-9249,http://www.rescuefortworth.com/,"1025 Warden St, Benbrook, TX 76126",Benbrook,4.9,138,Plumber,risky,catch_all,ChIJ8djyFZUTToYRD_9_ufQRXA0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Swirled,Peace,Swirled Peace,contact@swirledpeace.com,(972) 863-8447,https://www.swirledpeace.com/,"309 W Eighth St, Dallas, TX 75208",Dallas,4.8,138,Ice cream shop,risky,catch_all,ChIJFy_YzbaZToYRRsFyB3FyrNA,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
24,Hour Glass,24 Hour Glass,info@fixingthepane.com,(210) 601-7925,http://www.fixingthepane.com/,"9830 McCullough Ave, San Antonio, TX 78216",San Antonio,4.8,137,Glass & mirror shop,risky,catch_all,ChIJeR2x_ZphXIYR18h4u1mIoAE,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Arizona,Tile,Arizona Tile,info@arizonatile.com,(713) 468-0511,https://www.arizonatile.com/en/locations/houston,"10811 S Westview Cir Dr, Houston, TX 77043",Houston,4.4,137,Flooring store,risky,catch_all,ChIJB0vkHTbbQIYRWx7u5-N0ZaU,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Patriot,Services Electric,Patriot Services Electric,info@patriotserviceselectric.com,(713) 900-9140,http://patriotserviceselectric.com/,,,4.9,137,Electrician,risky,catch_all,ChIJ1Q0XZT-ZqU4RcAP3jkHTYf0,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
Precision,"Tree & Landscaping, LLC","Precision Tree & Landscaping, LLC",jaredkdavis@yahoo.com,(832) 792-3206,https://www.precisiontreelandscaping.com/,"17425 Harkey Rd, Pearland, TX 77584",Pearland,4.9,137,Landscaper,risky,unknown,ChIJ6YUxYh6SQIYRQad0qJjxKxo,1,smartlead-launch-risky-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-risky,smartlead-launch-risky-2026-04-20"
