first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Affordable,Furniture,Affordable Furniture,affordablefurniturenw@gmail.com,(713) 681-6300,http://www.affordablefurniturehouston.com/,"12005 Northwest Fwy Suite B, Houston, TX 77092",Houston,4.9,3048,Furniture store,good,ok,ChIJV-xoQz2XQIYR49yqfDCQn00,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
FotoLab,Studio,FotoLab Studio,info@fotolab.studio,(281) 770-9776,http://www.fotolab.studio/,"401 Franklin St suite 1505, Houston, TX 77201",Houston,5,3040,Photography studio,good,ok,ChIJS4ttVIG_QIYRHhI9O2tp0sE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Shammy's,"Car Wash (Forest Ln. East) - Dallas, TX","Shammy's Car Wash (Forest Ln. East) - Dallas, TX",info@shammyscarwash.com,(844) 742-6697,https://www.shammyscarwash.com/dallas-tx-location,"9262 Forest Ln, Dallas, TX 75243",Dallas,4.9,3016,Car wash,good,ok,ChIJkSUvrKgfTIYR4g2n8gAcLi8,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Neches,River Wheelhouse,Neches River Wheelhouse,setxwheelhouse@gmail.com,(409) 853-1249,http://nechesriverwheelhouse.com/,"720 Lee Ave, Port Neches, TX 77651",Port Neches,4.4,3013,Seafood restaurant,good,ok,ChIJb5HZEHqxPoYRQY9sLadfXPg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hook,Line & Sinker,Hook Line & Sinker,info@hookline-sinker.com,(214) 965-0707,http://hookline-sinker.com/,"3103 Lemmon Ave E, Dallas, TX 75204",Dallas,4.3,3012,Seafood restaurant,good,ok,ChIJB2xpatOeToYRoklKUEWXO08,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Mike's,Chicken,Mike's Chicken,hello@mikeschicken.co,(214) 443-7822,http://www.mikeschicken.co/,"4234 Maple Ave, Dallas, TX 75219",Dallas,4.6,3012,Chicken restaurant,good,ok,ChIJAy4sBLSeToYRJtM1Kqlnj00,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Home,Zone Furniture,Home Zone Furniture,manager15@homezonefurniture.com,(512) 852-8610,https://homezonefurniture.com/pages/round-rock?utm_source=local&utm_medium=organic,"1601 N Interstate Hwy 35 #500, Round Rock, TX 78664",Round Rock,4.9,3011,Furniture store,good,ok,ChIJ4QKsGCHORIYRD5vJ0iJ3z8w,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Hoppy Monk,The Hoppy Monk,feedback@thehoppymonk.com,(210) 545-3330,http://www.thehoppymonk.com/sanantonio,"1010 N Loop 1604 E, San Antonio, TX 78232",San Antonio,4.5,3004,Bar,good,ok,ChIJt-ifFgKKXIYR8Z2LD4bFrsw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Eno's,Pizza Tavern,Eno's Pizza Tavern,info@enospizza.com,(214) 943-9200,http://www.enospizza.com/,"407 N Bishop Ave, Dallas, TX 75208",Dallas,4.4,2995,Pizza restaurant,good,ok,ChIJg9LVxoWZToYROYcMz4NT_Cw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Eureka!,,Eureka!,guestservices@eurekarestaurantgroup.com,(512) 735-1144,http://eurekarestaurantgroup.com/blog/locations/austin/,"200 E 6th St, Austin, TX 78701",Austin,4.4,2986,American restaurant,good,ok,ChIJF9Jpeqe1RIYRqEgyqpTpZ1c,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lupe,Tortilla Mexican Restaurant,Lupe Tortilla Mexican Restaurant,twilson@lupetortilla.com,(713) 522-4420,https://tex-mex.com/west-university-downtown/,"2414 Southwest Fwy, Houston, TX 77098",Houston,4.4,2984,Mexican restaurant,good,ok,ChIJIZL7EvPAQIYRV94ozpA6pFs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Bread,Winners Cafe & Bakery,Bread Winners Cafe & Bakery,uptown@breadwinnerscafe.com,(214) 556-1334,https://breadwinnerscafe.com/uptown-dallas,"3301 McKinney Ave, Dallas, TX 75204",Dallas,4.3,2982,Restaurant,good,ok,ChIJFWBqMtOeToYRvS9FXF0BOCw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Eldorado,Cafe,Eldorado Cafe,info@eldoradocafeatx.com,(512) 420-2222,http://www.eldoradocafeatx.com/,"3300 W Anderson Ln. #303, Austin, TX 78757",Austin,4.7,2981,Mexican restaurant,good,ok,ChIJMW6HHQrLRIYRGYgJdE4dGwI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Air,Tech of Humble - Elite Comfort,Air Tech of Humble - Elite Comfort,service@airtechofhumble.com,(346) 236-1240,https://www.airtechofhumble.com/locations/humble-tx/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*20*air-tech-humble,"1710 1st St E, Humble, TX 77338",Humble,4.9,2970,HVAC contractor,good,ok,ChIJJ8yZOL-yQIYRCvmn6R0BcsI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Megg's,Cafe,Megg's Cafe,info@meggs-cafe.com,(254) 771-3800,http://www.meggs-cafe.com/,"1749 Everton Dr, Temple, TX 76504",Temple,4.4,2970,American restaurant,good,ok,ChIJP5nX9GprRYYRoHiDJzzyIB8,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Sushi,Masa Beaumont,Sushi Masa Beaumont,batonrougela@sushimasaus.com,(409) 225-5969,https://sushimasaus.com/,"4185 Dowlen Rd, Beaumont, TX 77706",Beaumont,4.9,2943,Sushi restaurant,good,ok,ChIJ46NMQVgzOYYR9dfLCG0QLUQ,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Gatlin's,BBQ,Gatlin's BBQ,info@gatlinsbbq.com,(713) 869-4227,https://gatlinsbbq.com/?utm_source=google,"3510 Ella Blvd Bldg C Ste A, Houston, TX 77018",Houston,4.4,2936,Barbecue restaurant,good,ok,ChIJn_o7uwTHQIYRpV9BxKBlCZo,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Southwest,Irrigation Systems,Southwest Irrigation Systems,service@swis-inc.com,(281) 494-3700,http://www.swis-inc.com/,"2511 McKeever Rd, Rosharon, TX 77583",Rosharon,4.9,2928,Lawn sprinkler system contractor,good,ok,ChIJeez3kqDvQIYRdq8Td9PiX7g,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Truluck's,Ocean's Finest Seafood & Crab,Truluck's Ocean's Finest Seafood & Crab,austinevents@trulucks.com,(713) 783-7270,https://trulucks.com/locations/houston-texas/,"5350 Westheimer Rd, Houston, TX 77056",Houston,4.6,2924,Seafood restaurant,good,ok,ChIJS_vq1GXBQIYRaGH_5YQ4x3M,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Sawyer,& Co,Sawyer & Co,info@sawyerand.co,(512) 531-9033,https://www.sawyerand.co/,"4827 E Cesar Chavez St, Austin, TX 78702",Austin,4.5,2922,Breakfast restaurant,good,ok,ChIJD0B3uSu0RIYRjyLH4OTZI2k,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Meno's,Méxican Grill | Stan Schlueter,Meno's Méxican Grill | Stan Schlueter,menosgrill@gmail.com,(254) 554-8220,https://menosgrilltx.com/,"1100 E Stan Schlueter Loop, Killeen, TX 76542",Killeen,4.2,2914,Mexican restaurant,good,ok,ChIJ787sTlRKRYYRM610sR9eKr0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Frank’s,Repair Plumbing Inc.,Frank’s Repair Plumbing Inc.,info@franksrepairplumbing.com,(806) 545-8565,https://www.franksrepairplumbing.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Amarillo,"4112 NW 10th Ave, Amarillo, TX 79106",Amarillo,4.9,2913,Plumber,good,ok,ChIJcaLM_htOAYcR3WMCYiZB61M,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Schrader,Plumbing,Schrader Plumbing,contact@schraderplumbing.com,(817) 262-0989,https://www.schraderplumbing.com/,"5520 Davis Blvd, North Richland Hills, TX 76180",North Richland Hills,4.9,2901,Plumber,good,ok,ChIJf6ba2pF_ToYRO0yhu_thTSY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Taqueria,Datapoint,Taqueria Datapoint,taqueriadatapointmedicaldrive@gmail.com,(726) 238-4286,https://www.taqueriadatapointmedicaldrive.net/,"4061 Medical Dr, San Antonio, TX 78229",San Antonio,4.4,2900,Mexican restaurant,good,ok,ChIJOe8ItKhgXIYRZ6Ot0Abv0Ac,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Perla's,,Perla's,events@perlasaustin.com,(512) 291-7300,http://perlasaustin.com/,"1400 S Congress Ave, Austin, TX 78704",Austin,4.5,2898,Seafood restaurant,good,ok,ChIJb7byD_20RIYRT9uoSeSUvzY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Aladdin,Mediterranean cuisine,Aladdin Mediterranean cuisine,catering@aladdinshouston.com,(713) 942-2321,https://aladdinshouston.com/,"912 Westheimer Rd, Houston, TX 77006",Houston,4.6,2883,Mediterranean restaurant,good,ok,ChIJ3RBHCWG_QIYRXqlqTIyTIf4,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Andretti,Indoor Karting & Games Katy,Andretti Indoor Karting & Games Katy,info@andrettikarting.com,(832) 974-2201,https://andrettikarting.com/katy/,"1230 Grand W Blvd, Katy, TX 77449",Katy,4.1,2877,Go-karting venue,good,ok,ChIJnT6dx6MnQYYRREYepx63G48,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Auto,Liquidators Plus,Auto Liquidators Plus,sales@autoliquidators.net,(469) 291-9948,https://www.autoliquidatorsplus.com/?utm_source=googlemybusiness&utm_medium=organic,"39670 Lyndon B Johnson Fwy, Dallas, TX 75237",Dallas,4.7,2877,Used car dealer,good,ok,ChIJs8n-mhSRToYRULAAFQxm8eE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Executive,Tint,Executive Tint,info@xmhouston.com,(713) 780-8000,https://www.xmhouston.com/,"2823 Hillcroft St, Houston, TX 77057",Houston,4.8,2859,Window tinting service,good,ok,ChIJ0yJ1WrjDQIYR-usOJ-GQGGE,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Mission,Air Conditioning & Plumbing,Mission Air Conditioning & Plumbing,info@missionac.com,(281) 502-2062,https://www.missionac.com/locations/houston-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1630 Elmview Dr, Houston, TX 77080",Houston,4.8,2855,HVAC contractor,good,ok,ChIJOzxuebLHQIYR3BI5ClV2ftI,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Dimassi's,,Dimassi's,info@dimassis.com,(713) 526-5111,https://www.dimassis.com/dimassis-mediterranean-buffet-lcations/kirby-houston-tx,"8236 Kirby Dr, Houston, TX 77054",Houston,4.5,2852,Mediterranean restaurant,good,ok,ChIJk6KbOBjAQIYRRQWvFzacUvk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Tia,Juanita's Fish Camp,Tia Juanita's Fish Camp,admin@tiaswaco.com,(409) 434-4532,https://www.tjfishcamp.com/,"5555 Calder Ave, Beaumont, TX 77706",Beaumont,4.6,2841,Mexican restaurant,good,ok,ChIJIRVKlqjMPoYRDNdt6xa3-uk,6,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
RAKKAN,Ramen - Westchase,RAKKAN Ramen - Westchase,info@rakkanramen.com,(281) 888-1582,https://rakkanramen.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,"2550 CityWest Blvd Suite 400, Houston, TX 77042",Houston,4.9,2832,Japanese restaurant,good,ok,ChIJQwQ3BYvDQIYR0cwAlquOVyo,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Dermatology,San Antonio,Dermatology San Antonio,info@dermsanantonio.com,(210) 615-7171,http://www.dermsanantonio.com/,"16110 Via Shavano, San Antonio, TX 78249",San Antonio,4.9,2830,Dermatologist,good,ok,ChIJl50Sv1JhXIYRpCeB2LuSAr8,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Riverwalk,Plaza Hotel,Riverwalk Plaza Hotel,info@riverwalkplaza.com,(210) 225-1234,https://www.riverwalkplaza.com/,"100 Villita St, San Antonio, TX 78205",San Antonio,3.8,2827,Hotel,good,ok,ChIJnRWhBa1YXIYReQg4LVjL85w,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Umiya,Sushi,Umiya Sushi,umiyasushisa@gmail.com,(210) 455-0299,https://www.umiyasa.com/,"11075 I-10 Suite 200, San Antonio, TX 78230",San Antonio,4.5,2810,Japanese restaurant,good,ok,ChIJO0AnxS9nXIYRu3CYYsaBz3o,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Seasons,52,Seasons 52,info@seasons52.com,(972) 312-8852,https://www.seasons52.com/locations/tx/plano/plano/4518?cmpid=br:s52_ag:ie_ch:loc_ca:S52GMB_sn:gmb_gt:plano-tx-4518_pl:locurl_rd:1017,"7300 Lone Star Dr Suite C100, Plano, TX 75024",Plano,4.6,2805,New American restaurant,good,ok,ChIJO8_2t7E8TIYRAdbA8OyDGI0,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
NOLA,Restaurant,NOLA Restaurant,hello@whereyatsa.com,(210) 255-8842,http://eatatnola.com/,"1101 Broadway Ste 120, San Antonio, TX 78215",San Antonio,4.4,2796,Breakfast restaurant,good,ok,ChIJqwuNwmFfXIYRgIqnSM7xSAs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Speedy's,Fast Track,Speedy's Fast Track,info@houstonfasttrack.com,(713) 957-8803,https://www.houstonfasttrack.com/,"11440 Hempstead Rd, Houston, TX 77092",Houston,4.4,2790,Go-karting venue,good,ok,ChIJCR4OTtXFQIYRp5yfadImDsw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Daniel's,Plumbing and Air Conditioning,Daniel's Plumbing and Air Conditioning,info@danielsaustin.com,(512) 456-3570,https://www.danielsaustin.com/?utm_source=GMB&utm_medium=organic&utm_campaign=austin,"2929 Longhorn Blvd #105, Austin, TX 78758",Austin,4.7,2789,Plumber,good,ok,ChIJx4aR843LRIYRxtI2fjgdyPE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Rainbow,Lodge,Rainbow Lodge,info@rainbow-lodge.com,(713) 861-8666,http://rainbow-lodge.com/,"2011 Ella Blvd, Houston, TX 77008",Houston,4.5,2789,American restaurant,good,ok,ChIJW_s0SRvHQIYREXn0DXARk9U,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Proven,Plumbing & Air,Proven Plumbing & Air,customerservice@provenplumbing.com,(512) 775-1234,https://www.callproven.com/,"300 Brushy Creek Rd Suite 402, Cedar Park, TX 78613",Cedar Park,4.9,2785,Plumber,good,ok,ChIJmUYKBAotW4YRh06-vt0DbcY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Calico,County Restaurant,Calico County Restaurant,steve@ccr.rest,(806) 358-7664,http://www.calicocountydiner.com/,"2410 Paramount Blvd, Amarillo, TX 79109",Amarillo,4.3,2778,American restaurant,good,ok,ChIJibnhXc9PAYcRUCU-C-nqxas,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Yard McKinney TX,The Yard McKinney TX,eatdrinkplay@yardtx.com,(469) 631-0035,http://www.yardtx.com/,"107 S Church St, McKinney, TX 75069",McKinney,4.5,2778,Restaurant,good,ok,ChIJV1T-K2ETTIYRlYXWCDiDwO0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Farmhouse,Cafe,Farmhouse Cafe,farmhousecafe@me.com,(936) 435-1450,http://www.farmhousecafetexas.com/,"1004 14th St, Huntsville, TX 77340",Huntsville,4.5,2777,American restaurant,good,ok,ChIJQyno1o8IR4YR15Iko0rKPaE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Los,Vaqueros,Los Vaqueros,lvinfo@losvaqueros.com,(817) 624-1511,http://www.losvaqueros.com/,"2513 Rodeo Plaza, Fort Worth, TX 76164",Fort Worth,4.2,2771,Mexican restaurant,good,ok,ChIJyUhJUqB2ToYRW4oiw8sss4o,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Olive,Garden Italian Restaurant,Olive Garden Italian Restaurant,info@olivegarden.com,(915) 585-1097,https://www.olivegarden.com/locations/tx/el-paso/el-paso-sunland-mall/1202?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:el-paso-tx-1202_pl:locurl_rd:1151,"740 Sunland Park Dr, El Paso, TX 79912",El Paso,4.4,2771,Italian restaurant,good,ok,ChIJgR0xMg743YYRVDQPeMzIKT4,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Locktopia,Escape Room Houston,Locktopia Escape Room Houston,info@locktopiahouston.com,(713) 588-1705,https://locktopiahouston.com/,"5326 Weslayan St, Houston, TX 77005",Houston,5,2760,Escape room center,good,ok,ChIJc0VvtUTBQIYRHfbEGci0964,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Picos,Restaurant,Picos Restaurant,arichards@picos.net,(832) 831-9940,https://picos.net/?utm_source=google,"3601 Kirby Dr, Houston, TX 77098",Houston,4.3,2756,Mexican restaurant,good,ok,ChIJZcpAhCTCQIYRt5hw6OjmZHs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Mighty,"Mike's Plumbing, Electrical & HVAC","Mighty Mike's Plumbing, Electrical & HVAC",info@callmightymike.com,(956) 686-1353,https://callmightymike.com/,"3104 N Jackson Rd, Pharr, TX 78577",Pharr,4.9,2754,Plumber,good,ok,ChIJz88Hf92gZYYRV3NH3uwGTx4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
K1,"Speed - Indoor Go Karts, Corporate Event Venue, Team Building Activities","K1 Speed - Indoor Go Karts, Corporate Event Venue, Team Building Activities",info@k1speed.com,(281) 674-8012,https://k1speed.com/houston-location.html,"14900 Northwest Fwy, Houston, TX 77040",Houston,4.3,2740,Go-karting venue,good,ok,ChIJ1QQg8e3PQIYRmSxDRbM_VGc,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Two,Guys From Italy,Two Guys From Italy,twoguysfromitalydallas@gmail.com,(972) 247-6814,http://www.twoguysfromitalyrestaurant.com/,"11637 Webb Chapel Rd, Dallas, TX 75229",Dallas,4.5,2740,Italian restaurant,good,ok,ChIJFYgACXQnTIYRFCq-HvOhzW0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Komé:,Sushi Kitchen,Komé: Sushi Kitchen,info@kome-austin.com,(512) 712-5700,http://www.kome-austin.com/,"5301 Airport Blvd #100, Austin, TX 78751",Austin,4.5,2736,Sushi restaurant,good,ok,ChIJDfgc5g3KRIYRSxRCBb-Zez8,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Club,"Quarters Hotel Downtown, Houston","Club Quarters Hotel Downtown, Houston",guestservices@clubquarters.com,(713) 224-6400,https://clubquartershotels.com/houston/downtown,"720 Fannin St, Houston, TX 77002",Houston,3.9,2734,Hotel,good,ok,ChIJB_NsLDu_QIYRZ3Buf7UtEeE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Dentist,The Dentist,thedentistelpaso@gmail.com,(915) 228-3084,https://thedentistelpaso.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,"3060 Joe Battle Blvd, El Paso, TX 79938",El Paso,4.9,2714,Dentist,good,ok,ChIJ4_Mf9zBE54YRw26iCFZsOdw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Canales,Furniture / Muebleria Oak Cliff,Canales Furniture / Muebleria Oak Cliff,dallas@canalesfurniture.com,(214) 946-2659,https://www.canalesfurniture.com/pages/oak-cliff,"101 E Jefferson Blvd, Dallas, TX 75203",Dallas,4.9,2704,Furniture store,good,ok,ChIJS7VgKk-ZToYRnza55qcZ2kE,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Ameritex,Movers Houston - Packers and Movers Houston,Ameritex Movers Houston - Packers and Movers Houston,info@ameritexhouston.com,(713) 484-6683,https://ameritexhouston.com/,"9200 W Sam Houston Pkwy S, Houston, TX 77099",Houston,4.7,2701,Mover,good,ok,ChIJQZdJPqnDQIYRmgLJqSNweEk,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Sandoval,& James Car Accident & Personal Injury Lawyers Austin,Sandoval & James Car Accident & Personal Injury Lawyers Austin,info@sj-lawfirm.com,(512) 382-7707,https://sj-lawfirm.com/austin-texas-car-accident-lawyer-near-me/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,"4807 Spicewood Springs Rd Bldg. 2, STE 100, Austin, TX 78759",Austin,4.9,2700,Personal injury attorney,good,ok,ChIJ76oaF4zMRIYRqC5ggUkSQrc,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lucky,Robot Restaurant,Lucky Robot Restaurant,info@luckyrobotrestaurant.com,(512) 444-8081,https://luckyrobotatx.com/?utm_source=google,"1303 S Congress Ave, Austin, TX 78704",Austin,4.5,2697,Japanese restaurant,good,ok,ChIJT-5pvP20RIYRomVuik28HBI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
SIXT,Rent a Car Houston Airport,SIXT Rent a Car Houston Airport,info@sixt.com,(888) 749-8227,https://www.sixt.com/car-rental/usa/houston/iah-houston-george-bush-airport/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=US&c2=houston&c3=iah-houston-george-bush-airport,"17330 Palmetto Pines, Houston, TX 77032",Houston,4.2,2697,Car rental agency,good,ok,ChIJb_AbHgK1QIYRO-AerY8BtFk,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hungry,Jack's,Hungry Jack's,support@spoton.com,(281) 462-7153,https://hungryjacks.restaurant/,"14045 FM 2100 Ste 120, Crosby, TX 77532",Crosby,4.7,2693,Breakfast restaurant,good,ok,ChIJs_9vcxyoQIYRwZC59ndS6NY,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Pie,Tap Pizza + Rotisserie + Bar,Pie Tap Pizza + Rotisserie + Bar,info@pie-tap.com,(469) 677-0997,https://www.pie-tap.com/,"1212 Oak Lawn Ave, Dallas, TX 75207",Dallas,4.6,2691,Pizza restaurant,good,ok,ChIJd1sttTqfToYRd3lzgz5xUGo,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
